timestamp,open,high,low,close,volume
2023-12-22 14:00:00+00:00,2044.8612060546875,2046.6083984375,2042.226806640625,2046.6083984375,0
2023-12-22 15:00:00+00:00,2045.6693115234375,2046.8975830078125,2041.5531005859375,2041.5531005859375,264415
2023-12-22 16:00:00+00:00,2041.4136962890625,2044.3203125,2036.40234375,2036.40234375,176611
2023-12-22 17:00:00+00:00,2035.4796142578125,2035.9039306640625,2034.83447265625,2035.2730712890625,0
2023-12-22 18:00:00+00:00,2035.47509765625,2039.74609375,2035.47509765625,2039.6519775390625,0
2023-12-22 19:00:00+00:00,2038.371337890625,2038.371337890625,2033.9881591796875,2033.9881591796875,0
2023-12-22 20:00:00+00:00,2034.068359375,2035.186279296875,2033.5538330078125,2034.524169921875,0
2023-12-22 21:00:00+00:00,2034.576416015625,2034.576416015625,2032.006103515625,2032.006103515625,0
2023-12-22 22:00:00+00:00,2032.7578125,2032.982177734375,2032.314697265625,2032.325439453125,0
2023-12-22 23:00:00+00:00,2032.59619140625,2033.576904296875,2030.095947265625,2030.095947265625,0
2023-12-23 00:00:00+00:00,2029.853271484375,2032.1282958984375,2029.6954345703125,2030.4517822265625,5785
2023-12-23 01:00:00+00:00,2030.3448486328125,2031.1436767578125,2030.2335205078125,2030.304931640625,0
2023-12-23 02:00:00+00:00,2030.7861328125,2032.667724609375,2030.7330322265625,2031.837890625,89021
2023-12-23 03:00:00+00:00,2032.584228515625,2033.34716796875,2032.0294189453125,2032.1995849609375,8634
2023-12-23 04:00:00+00:00,2031.865234375,2032.9366455078125,2031.774658203125,2032.9366455078125,6150
2023-12-23 05:00:00+00:00,2034.1973876953125,2036.0142822265625,2034.1973876953125,2035.941162109375,0
2023-12-23 06:00:00+00:00,2035.4859619140625,2035.4859619140625,2034.2279052734375,2034.2279052734375,0
2023-12-23 07:00:00+00:00,2035.1639404296875,2035.4091796875,2032.9068603515625,2032.9068603515625,0
2023-12-23 08:00:00+00:00,2033.723388671875,2034.5357666015625,2032.973388671875,2033.0474853515625,0
2023-12-23 09:00:00+00:00,2033.7216796875,2033.895751953125,2032.301513671875,2032.83251953125,0
2023-12-23 10:00:00+00:00,2032.6441650390625,2032.9981689453125,2030.1002197265625,2032.3619384765625,0
2023-12-23 11:00:00+00:00,2033.4378662109375,2033.865966796875,2033.1954345703125,2033.1954345703125,0
2023-12-23 12:00:00+00:00,2033.1990966796875,2034.267333984375,2031.58154296875,2031.58154296875,0
2023-12-23 13:00:00+00:00,2031.8223876953125,2032.341064453125,2030.6217041015625,2030.6217041015625,0
2023-12-23 14:00:00+00:00,2030.6273193359375,2032.4676513671875,2030.5654296875,2032.4676513671875,0
2023-12-23 15:00:00+00:00,2031.649169921875,2032.3084716796875,2031.1744384765625,2031.658935546875,0
2023-12-23 16:00:00+00:00,2032.2313232421875,2032.2313232421875,2029.66845703125,2029.8162841796875,0
2023-12-23 17:00:00+00:00,2030.501708984375,2031.9091796875,2029.2646484375,2031.08251953125,0
2023-12-23 18:00:00+00:00,2030.0902099609375,2031.364013671875,2029.4383544921875,2031.364013671875,127421
2023-12-23 19:00:00+00:00,2030.9053955078125,2030.9053955078125,2028.6669921875,2029.0767822265625,0
2023-12-23 20:00:00+00:00,2028.873046875,2028.873046875,2027.0172119140625,2027.0172119140625,157990
2023-12-23 21:00:00+00:00,2027.411376953125,2028.294677734375,2027.0892333984375,2027.0892333984375,34182
2023-12-23 22:00:00+00:00,2027.007080078125,2028.4586181640625,2026.549560546875,2028.4586181640625,95790
2023-12-23 23:00:00+00:00,2028.2734375,2029.4794921875,2027.62744140625,2028.895751953125,0
2023-12-24 00:00:00+00:00,2028.4300537109375,2030.2869873046875,2028.2197265625,2030.236572265625,0
2023-12-24 01:00:00+00:00,2030.6060791015625,2030.7593994140625,2029.6451416015625,2029.6451416015625,0
2023-12-24 02:00:00+00:00,2029.74365234375,2031.1143798828125,2028.9532470703125,2030.5794677734375,0
2023-12-24 03:00:00+00:00,2030.79638671875,2030.79638671875,2028.0889892578125,2028.343994140625,65631
2023-12-24 04:00:00+00:00,2028.4659423828125,2029.056396484375,2027.8447265625,2028.61376953125,0
2023-12-24 05:00:00+00:00,2028.147705078125,2029.73388671875,2026.7449951171875,2026.807373046875,40721
2023-12-24 06:00:00+00:00,2028.7022705078125,2028.707763671875,2026.38720703125,2028.5020751953125,0
2023-12-24 07:00:00+00:00,2028.1707763671875,2028.8099365234375,2027.02490234375,2028.8099365234375,9398
2023-12-24 08:00:00+00:00,2027.885009765625,2028.6429443359375,2027.4921875,2027.6292724609375,0
2023-12-24 09:00:00+00:00,2027.48388671875,2029.4302978515625,2027.48388671875,2028.5692138671875,0
2023-12-24 10:00:00+00:00,2028.586181640625,2028.843994140625,2026.6876220703125,2028.3389892578125,347664
2023-12-24 11:00:00+00:00,2027.980224609375,2029.234375,2027.9632568359375,2029.234375,26282
2023-12-24 12:00:00+00:00,2029.281494140625,2030.1124267578125,2029.281494140625,2029.835205078125,0
2023-12-24 13:00:00+00:00,2029.525634765625,2031.3834228515625,2029.525634765625,2030.7098388671875,0
2023-12-24 14:00:00+00:00,2030.7523193359375,2031.13916015625,2029.4832763671875,2029.4832763671875,85750
2023-12-24 15:00:00+00:00,2030.5712890625,2031.548828125,2030.5240478515625,2030.6021728515625,0
2023-12-24 16:00:00+00:00,2030.367919921875,2030.9722900390625,2029.8861083984375,2030.26953125,0
2023-12-24 17:00:00+00:00,2029.579345703125,2029.579345703125,2027.618896484375,2028.6444091796875,82061
2023-12-24 18:00:00+00:00,2028.3846435546875,2028.506103515625,2027.4241943359375,2028.194091796875,0
2023-12-24 19:00:00+00:00,2027.56591796875,2028.5994873046875,2026.7379150390625,2026.7379150390625,0
2023-12-24 20:00:00+00:00,2026.9661865234375,2028.2589111328125,2026.767822265625,2027.5062255859375,0
2023-12-24 21:00:00+00:00,2028.8836669921875,2029.3553466796875,2027.1209716796875,2027.1209716796875,34644
2023-12-24 22:00:00+00:00,2027.2322998046875,2029.7635498046875,2026.18798828125,2029.178466796875,57470
2023-12-24 23:00:00+00:00,2028.3900146484375,2031.0145263671875,2028.3900146484375,2029.9862060546875,9241
2023-12-25 00:00:00+00:00,2029.3525390625,2030.6263427734375,2026.9088134765625,2028.64453125,68322
2023-12-25 01:00:00+00:00,2027.6456298828125,2029.3897705078125,2027.6456298828125,2029.3800048828125,30982
2023-12-25 02:00:00+00:00,2029.9749755859375,2029.9749755859375,2027.4130859375,2028.47705078125,0
2023-12-25 03:00:00+00:00,2028.080810546875,2029.637451171875,2027.8736572265625,2029.637451171875,0
2023-12-25 04:00:00+00:00,2029.1231689453125,2030.2388916015625,2029.1231689453125,2029.9906005859375,0
2023-12-25 05:00:00+00:00,2029.968994140625,2030.9332275390625,2029.736572265625,2030.19091796875,0
2023-12-25 06:00:00+00:00,2029.85107421875,2030.159912109375,2028.2569580078125,2028.2569580078125,133738
2023-12-25 07:00:00+00:00,2028.494140625,2029.038330078125,2027.8184814453125,2027.8184814453125,90536
2023-12-25 08:00:00+00:00,2027.86474609375,2030.2723388671875,2027.2421875,2027.4061279296875,85172
2023-12-25 09:00:00+00:00,2028.2630615234375,2028.2750244140625,2026.7523193359375,2027.8094482421875,76509
2023-12-25 10:00:00+00:00,2028.6695556640625,2029.526611328125,2028.6053466796875,2029.1439208984375,0
2023-12-25 11:00:00+00:00,2029.5863037109375,2030.42333984375,2028.736328125,2028.736328125,3116
2023-12-25 12:00:00+00:00,2029.712890625,2029.712890625,2023.5660400390625,2027.1435546875,446879
2023-12-25 13:00:00+00:00,2024.9420166015625,2027.5811767578125,2024.9420166015625,2027.1077880859375,177125
2023-12-25 14:00:00+00:00,2025.865478515625,2027.8599853515625,2025.02490234375,2027.7763671875,0
2023-12-25 15:00:00+00:00,2027.7205810546875,2027.7205810546875,2023.57470703125,2026.0584716796875,98613
2023-12-25 16:00:00+00:00,2026.72314453125,2027.108154296875,2023.594970703125,2024.4481201171875,119849
2023-12-25 17:00:00+00:00,2024.50341796875,2027.1962890625,2023.3890380859375,2026.4849853515625,54929
2023-12-25 18:00:00+00:00,2026.4759521484375,2026.4759521484375,2024.2969970703125,2024.2969970703125,0
2023-12-25 19:00:00+00:00,2024.616455078125,2024.746826171875,2023.6934814453125,2024.0875244140625,3029
2023-12-25 20:00:00+00:00,2023.767822265625,2023.884033203125,2021.7403564453125,2023.8421630859375,118577
2023-12-25 21:00:00+00:00,2025.3114013671875,2025.3114013671875,2022.92578125,2023.2652587890625,0
2023-12-25 22:00:00+00:00,2024.202392578125,2026.57421875,2024.202392578125,2026.57421875,0
2023-12-25 23:00:00+00:00,2026.240234375,2031.1920166015625,2026.240234375,2030.7362060546875,277315
2023-12-26 00:00:00+00:00,2029.9610595703125,2030.7091064453125,2028.784912109375,2028.784912109375,106967
2023-12-26 01:00:00+00:00,2029.3927001953125,2030.5501708984375,2027.4927978515625,2030.5501708984375,668239
2023-12-26 02:00:00+00:00,2031.2490234375,2033.3077392578125,2031.2490234375,2032.1903076171875,104035
2023-12-26 03:00:00+00:00,2031.971923828125,2033.1275634765625,2031.205810546875,2033.1275634765625,29362
2023-12-26 04:00:00+00:00,2033.487548828125,2033.487548828125,2031.9136962890625,2032.7447509765625,0
2023-12-26 05:00:00+00:00,2032.9339599609375,2032.9339599609375,2028.6376953125,2029.0755615234375,265621
2023-12-26 06:00:00+00:00,2028.4913330078125,2033.2840576171875,2028.4913330078125,2030.7689208984375,84762
2023-12-26 07:00:00+00:00,2030.622802734375,2032.0712890625,2030.523681640625,2031.9276123046875,0
2023-12-26 08:00:00+00:00,2031.547607421875,2031.547607421875,2029.1163330078125,2029.619873046875,213316
2023-12-26 09:00:00+00:00,2028.5692138671875,2031.1409912109375,2027.4766845703125,2029.90869140625,359771
2023-12-26 10:00:00+00:00,2030.305419921875,2035.020263671875,2030.305419921875,2035.020263671875,73040
2023-12-26 11:00:00+00:00,2034.69677734375,2035.6241455078125,2033.6805419921875,2035.36865234375,12945
2023-12-26 12:00:00+00:00,2033.764404296875,2034.9329833984375,2032.3275146484375,2033.82763671875,0
2023-12-26 13:00:00+00:00,2034.6434326171875,2034.6737060546875,2031.4520263671875,2032.7249755859375,0
2023-12-26 14:00:00+00:00,2032.2689208984375,2033.00439453125,2028.8907470703125,2028.8907470703125,92618
2023-12-26 15:00:00+00:00,2026.8173828125,2031.76025390625,2026.8173828125,2029.7559814453125,94700
2023-12-26 16:00:00+00:00,2029.0938720703125,2031.758544921875,2028.1708984375,2031.758544921875,14007
2023-12-26 17:00:00+00:00,2032.5845947265625,2032.749755859375,2028.071044921875,2031.485107421875,622254
2023-12-26 18:00:00+00:00,2032.9798583984375,2034.4493408203125,2032.5799560546875,2033.919921875,188299
2023-12-26 19:00:00+00:00,2034.46044921875,2034.9237060546875,2033.3087158203125,2034.6080322265625,122964
2023-12-26 20:00:00+00:00,2034.348876953125,2036.343017578125,2034.0653076171875,2036.343017578125,327087
2023-12-26 21:00:00+00:00,2036.36376953125,2037.21630859375,2035.0076904296875,2035.0076904296875,60370
2023-12-26 22:00:00+00:00,2035.15234375,2036.8702392578125,2035.1495361328125,2036.0234375,0
2023-12-26 23:00:00+00:00,2036.5914306640625,2037.2176513671875,2035.143798828125,2035.9910888671875,0
2023-12-27 00:00:00+00:00,2036.0848388671875,2037.0743408203125,2036.063720703125,2036.677734375,36013
2023-12-27 01:00:00+00:00,2037.157470703125,2038.325927734375,2036.094482421875,2037.950927734375,0
2023-12-27 02:00:00+00:00,2037.3021240234375,2037.6866455078125,2035.03759765625,2035.407470703125,0
2023-12-27 03:00:00+00:00,2035.8739013671875,2037.0943603515625,2034.7335205078125,2036.6865234375,28788
2023-12-27 04:00:00+00:00,2036.00048828125,2037.774658203125,2036.00048828125,2036.004638671875,749
2023-12-27 05:00:00+00:00,2036.1783447265625,2036.5814208984375,2034.710693359375,2035.732421875,0
2023-12-27 06:00:00+00:00,2036.2821044921875,2037.2169189453125,2035.2266845703125,2035.76318359375,0
2023-12-27 07:00:00+00:00,2035.9503173828125,2037.87451171875,2035.552490234375,2036.7769775390625,22120
2023-12-27 08:00:00+00:00,2038.2178955078125,2042.088134765625,2036.56298828125,2041.037841796875,0
2023-12-27 09:00:00+00:00,2040.385498046875,2041.1407470703125,2038.6917724609375,2038.6917724609375,0
2023-12-27 10:00:00+00:00,2039.1107177734375,2041.66455078125,2037.8265380859375,2037.8265380859375,64488
2023-12-27 11:00:00+00:00,2039.48291015625,2039.9744873046875,2038.192138671875,2038.2965087890625,20814
2023-12-27 12:00:00+00:00,2039.7677001953125,2041.1458740234375,2038.021484375,2038.7427978515625,207320
2023-12-27 13:00:00+00:00,2037.4031982421875,2042.220703125,2037.4031982421875,2042.220703125,545601
2023-12-27 14:00:00+00:00,2041.8575439453125,2045.80029296875,2041.7510986328125,2044.399658203125,168224
2023-12-27 15:00:00+00:00,2042.9718017578125,2047.292236328125,2042.124755859375,2047.0028076171875,303299
2023-12-27 16:00:00+00:00,2045.9735107421875,2049.317626953125,2045.783935546875,2047.0042724609375,253320
2023-12-27 17:00:00+00:00,2047.5234375,2049.447509765625,2046.5772705078125,2048.63916015625,0
2023-12-27 18:00:00+00:00,2047.896484375,2052.160888671875,2047.541259765625,2052.160888671875,156901
2023-12-27 19:00:00+00:00,2051.94921875,2052.362060546875,2048.95166015625,2048.95166015625,0
2023-12-27 20:00:00+00:00,2048.940185546875,2051.4658203125,2048.940185546875,2051.4658203125,0
2023-12-27 21:00:00+00:00,2051.464111328125,2052.94384765625,2050.625244140625,2051.654541015625,56883
2023-12-27 22:00:00+00:00,2051.92578125,2053.42626953125,2051.6044921875,2053.047119140625,76472
2023-12-27 23:00:00+00:00,2053.07275390625,2054.19873046875,2051.755859375,2052.8388671875,113319
2023-12-28 00:00:00+00:00,2053.360595703125,2056.796875,2053.217529296875,2053.217529296875,69792
2023-12-28 01:00:00+00:00,2052.666259765625,2056.403076171875,2052.666259765625,2056.200927734375,16686
2023-12-28 02:00:00+00:00,2056.895751953125,2061.489990234375,2056.34912109375,2061.489990234375,160708
2023-12-28 03:00:00+00:00,2061.00927734375,2063.1123046875,2060.524169921875,2061.673583984375,0
2023-12-28 04:00:00+00:00,2061.64208984375,2064.461181640625,2060.752197265625,2063.841064453125,97445
2023-12-28 05:00:00+00:00,2063.45947265625,2064.7890625,2061.314453125,2061.606201171875,92688
2023-12-28 06:00:00+00:00,2062.658203125,2063.78515625,2060.931884765625,2061.526123046875,142713
2023-12-28 07:00:00+00:00,2061.9111328125,2061.9111328125,2057.611572265625,2060.8955078125,49359
2023-12-28 08:00:00+00:00,2061.59619140625,2061.732177734375,2056.670654296875,2056.74560546875,87340
2023-12-28 09:00:00+00:00,2056.017333984375,2056.017333984375,2053.21875,2054.69140625,23555
2023-12-28 10:00:00+00:00,2054.89208984375,2056.55908203125,2053.726806640625,2054.139892578125,0
2023-12-28 11:00:00+00:00,2054.015625,2055.640869140625,2053.134765625,2055.640869140625,0
2023-12-28 12:00:00+00:00,2054.931396484375,2056.33203125,2052.10693359375,2052.10693359375,0
2023-12-28 13:00:00+00:00,2049.9580078125,2054.391845703125,2049.9580078125,2054.065673828125,119768
2023-12-28 14:00:00+00:00,2054.509521484375,2060.017822265625,2050.80517578125,2060.017822265625,120020
2023-12-28 15:00:00+00:00,2062.56396484375,2062.91943359375,2060.655517578125,2062.405029296875,0
2023-12-28 16:00:00+00:00,2061.9765625,2066.474853515625,2061.9765625,2063.520751953125,0
2023-12-28 17:00:00+00:00,2064.18994140625,2064.18994140625,2056.141845703125,2056.5654296875,0
2023-12-28 18:00:00+00:00,2056.982666015625,2057.28662109375,2052.55712890625,2052.55712890625,0
2023-12-28 19:00:00+00:00,2052.4443359375,2052.4443359375,2048.38134765625,2048.38134765625,69660
2023-12-28 20:00:00+00:00,2047.8990478515625,2048.125244140625,2046.2061767578125,2046.2061767578125,0
2023-12-28 21:00:00+00:00,2045.219970703125,2046.5234375,2044.7049560546875,2046.5234375,0
2023-12-28 22:00:00+00:00,2047.1668701171875,2048.344970703125,2047.1668701171875,2048.087646484375,0
2023-12-28 23:00:00+00:00,2046.671142578125,2049.2236328125,2046.6241455078125,2049.11474609375,0
2023-12-29 00:00:00+00:00,2049.364501953125,2050.0244140625,2048.30419921875,2048.30419921875,0
2023-12-29 01:00:00+00:00,2045.88916015625,2049.523681640625,2045.88916015625,2048.544677734375,34311
2023-12-29 02:00:00+00:00,2049.64990234375,2050.353271484375,2047.9073486328125,2048.736572265625,0
2023-12-29 03:00:00+00:00,2048.8583984375,2052.79736328125,2047.73681640625,2052.348388671875,129138
2023-12-29 04:00:00+00:00,2049.4072265625,2049.672119140625,2046.77734375,2048.1494140625,24200
2023-12-29 05:00:00+00:00,2048.373291015625,2052.023681640625,2048.087890625,2050.31396484375,0
2023-12-29 06:00:00+00:00,2049.46044921875,2052.1328125,2048.784423828125,2049.36376953125,0
2023-12-29 07:00:00+00:00,2049.740966796875,2050.858642578125,2048.992431640625,2048.992431640625,13246
2023-12-29 08:00:00+00:00,2049.6064453125,2052.425537109375,2049.0361328125,2050.454833984375,0
2023-12-29 09:00:00+00:00,2050.179443359375,2052.08203125,2049.431396484375,2049.9755859375,0
2023-12-29 10:00:00+00:00,2046.9027099609375,2047.3226318359375,2046.1048583984375,2046.1048583984375,21240
2023-12-29 11:00:00+00:00,2045.916259765625,2049.29296875,2045.4952392578125,2047.1080322265625,296253
2023-12-29 12:00:00+00:00,2045.7786865234375,2046.9232177734375,2042.71923828125,2042.8338623046875,34217
2023-12-29 13:00:00+00:00,2042.732177734375,2043.5364990234375,2038.647216796875,2039.0531005859375,511262
